1682	150	5	8.58
128	407	18	8.87
218	1653	3	7.93
21	3551	6	24.65
2835	624	3	19.61
7345	125	4	14.67
14	1206	40	7.02
101	1996	17	12.99
157	2468	5	14.59
2288	124	6	9.91
481	6922	3	25.12
956	431	11	68.94
12	7402	6	8.58
1327	135	10	20.63
16	285	41	19.24
213	329	8	7.82
1091	187	5	10.84
7491	111	6	25.84
302	2419	3	12.85
8	742	15	20.93
1642	278	3	9.7
9	103	586	38.98
1058	410	3	10.48
2531	169	3	7.29
872	130	11	13.37
189	144	40	15.03
662	359	4	10.7
126	1708	18	62.67
6763	128	3	8.9
159	3336	3	7.89
2832	137	4	7.42
252	1600	3	8.62
9394	5986	4	69.82
453	294	6	12.51
102	8132	5	10.73
12	5095	9	12.87
350	351	5	8.44
104	8037	4	7.39
12	6517	7	10.01
14	579	92	10.06
253	3861	3	14.64
357	5756	3	20.6
101	2951	12	10.82
285	345	13	35.97
9946	101	4	8.47
124	6784	3	8.61
272	1756	3	10.2
4714	137	3	7.01
111	14112	3	12.92
148	755	8	8.24
181	152	30	6.72
179	888	6	11.34
207	39	32	39.24
2626	5883	3	34.46
137	6551	3	9.39
109	6509	4	7.96
3633	109	7	12.92
4429	101	9	13.41
132	1267	7	7.88
138	2195	5	8.47
1272	263	3	7.87
8665	139	4	19.49
108	2943	7	9.58
107	2549	8	10.6
560	189	6	7.45
3558	3484	12	211.77
262	1123	3	7.2
143	12	758	47.45
172	759	6	8.9
140	747	11	12.64
118	195	106	77.29
200	2875	3	10.25
294	453	6	12.51
262	1977	3	10.67
145	1697	5	7.02
200	883	5	9.7
1125	2	9	9.78
117	750	64	271.78
117	6421	6	23.09
145	7243	3	10.9
109	106	547	11.26
110	1276	11	7.11
5912	655	7	84.55
9142	107	5	20.99
3138	13645	3	46.25
5138	164	3	11.01
136	7170	3	11.77
1936	202	3	7.63
376	1528	3	12.11
707	6279	4	39.05
111	5895	4	7.12
2548	142	5	10.41
1073	1309	4	26.72
123	11232	4	21.62
1345	535	3	13.7
237	210	11	7.14
232	2069	3	9.61
145	2493	4	7.03
2657	110	12	29.06
4131	102	8	6.8
6367	8149	3	44.97
2054	173	4	11.24
2335	157	4	9.07
235	16	44	9.04
170	462	8	9.72
439	589	6	22.37
7181	1834	6	85.6
376	59	21	12.18
2418	57	5	8.22
2100	108	8	7.55
1210	243	3	6.7
344	281	6	8.12
161	4792	5	24.51
493	11487	3	33.68
135	1456	6	7.72
109	131	249	9.47
228	373	9	14.22
2773	39	4	13.21
6975	6177	3	43.38
1066	325	5	19.07
874	1269	3	16.84
1481	698	3	16.27
4769	141	4	11.8
330	652	4	9.79
233	236	14	18.47
1248	234	3	6.8
117	778	16	12.57
173	207	56	135.56
1191	588	4	20.56
141	165	71	33.66
104	13873	3	8.91
1795	179	4	10.06
